000000.000|   16024.0000kb|  16024.0000kb added| ALWAYS| Logging started at 2014-01-07T19:41:03.696
000000.002|   16036.0000kb|     12.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.047|   16300.0000kb|    264.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.3\deploy".
000000.047|   16300.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.047|   16300.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/solutionmanifest")
000000.060|   16320.0000kb|     20.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/configurationmanifest")
000000.061|   16320.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_us/releases/0.0.0.180/releasemanifest")
000000.062|   16324.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.193/releasemanifest")
000000.451|   21796.0000kb|   5472.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.485|   49268.0000kb|  27472.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.65/deploy/preferences/
000000.489|   49692.0000kb|    424.0000kb added| ALWAYS| Global logging level set to   WARN
000000.490|   49816.0000kb|    124.0000kb added| ALWAYS| Build Version: Version 3.15.0.255 (Dec 13 2013/17:11:08) [PUBLIC] <Releases/3.15> ChangeList: 428866
000000.536|   51764.0000kb|   1948.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.65/deploy/LolClient.exe" "64.7.194.69 5114 BpVy0ox/BGE+/eiZeGDxpg== <id_removed>"
000000.541|   51956.0000kb|    192.0000kb added| ALWAYS| Started System Init
000000.601|   52592.0000kb|    636.0000kb added| ALWAYS| Maestro Init
000000.613|   53536.0000kb|    944.0000kb added| ALWAYS| Maestro completed init
000000.614|   53316.0000kb|   -220.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.614|   53328.0000kb|     12.0000kb added|  ERROR| std_fopen failed: pFile = 0x00000000; pMode = r; errno = 2; pFilename = ClientZips.txt; msg = No such file or directory;
000000.614|   53336.0000kb|      8.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.626|   55400.0000kb|   2064.0000kb added| ALWAYS| StartSession called
000000.626|   55400.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000000.627|   55520.0000kb|    120.0000kb added| ALWAYS| Waiting until connection...
000001.774|   60260.0000kb|   4740.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.775|   60260.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.775|   60260.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2334
000001.775|   60260.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 9.18.13.2049
000001.775|   60260.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.775|   60312.0000kb|     52.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz","cpu_identifier":"Intel64 Family 6 Model 58 Stepping 9","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 660M","video_memory":"2147483648","driver_version":"9.18.13.2049","physical_memory":8589934592}
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 660M
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.2049
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| CPU Brand: GenuineIntel
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| CPU Processor Name: Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| CPU Identifier: Intel64 Family 6 Model 58 Stepping 9
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| CPU Speed: 2294
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| CPU Topology: 4 Core
000001.775|   60312.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.776|   60312.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION END-----
000002.992|   64140.0000kb|   3828.0000kb added| ALWAYS| InitRenderer() enter
000002.992|   64340.0000kb|    200.0000kb added| ALWAYS| r3dRenderLayer::Init(0x00b40a32) enter
000003.006|   67868.0000kb|   3528.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000003.781|   77308.0000kb|   9440.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000003.789|   74036.0000kb|  -3272.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.3/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
