000000.000|    9996.0000kb|   9996.0000kb added| ALWAYS| Logging started at 2014-04-11T16:44:26.338
000000.001|   10012.0000kb|     16.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.002|   10200.0000kb|    188.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.17\deploy".
000000.002|   10232.0000kb|     32.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.002|   10260.0000kb|     28.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.17/solutionmanifest")
000000.003|   10300.0000kb|     40.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.17/configurationmanifest")
000000.003|   10304.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_us/releases/0.0.0.195/releasemanifest")
000000.003|   10388.0000kb|     84.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.207/releasemanifest")
000000.214|   16752.0000kb|   6364.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.216|   16860.0000kb|    108.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.80/deploy/preferences/
000000.237|   44016.0000kb|  27156.0000kb added|   OKAY| Unable to process data overlay file ./ToolsConfig.xml, defaulting to overlay now
000000.237|   44016.0000kb|      0.0000kb added| ALWAYS| Data overlay start folder initialized to DATA, Content/Src
000000.238|   44460.0000kb|    444.0000kb added| ALWAYS| Global logging level set to   WARN
000000.238|   44528.0000kb|     68.0000kb added| ALWAYS| Build Version: Version 4.5.0.260 (Apr  1 2014/04:56:11) [PUBLIC] <Releases/4.5> ChangeList: 532864
000000.265|   45964.0000kb|   1436.0000kb added| ALWAYS| Started System Init
000000.269|   46472.0000kb|    508.0000kb added| ALWAYS| Maestro Init
000000.279|   47256.0000kb|    784.0000kb added| ALWAYS| Maestro completed init
000000.279|   47260.0000kb|      4.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.279|   47272.0000kb|     12.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.309|   49368.0000kb|   2096.0000kb added| ALWAYS| StartSession called
000000.309|   49380.0000kb|     12.0000kb added| ALWAYS| Started Init event arguments
000000.310|   49632.0000kb|    252.0000kb added| ALWAYS| Waiting until connection...
000000.500|   57880.0000kb|   8248.0000kb added| ALWAYS| InitRenderer() enter
000000.500|   58076.0000kb|    196.0000kb added| ALWAYS| r3dRenderLayer::Init(0x001a04ea) enter
000000.507|   60940.0000kb|   2864.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.639|   69860.0000kb|   8920.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000000.643|   66456.0000kb|  -3404.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.17/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
000000.643|   66456.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.17/deploy/Data/Menu/IMEConfig.xml
000000.651|   66756.0000kb|    300.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=4) enter
000000.651|   66756.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000000.762|   76220.0000kb|   9464.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000000.990|   79304.0000kb|   3084.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000001.400|   88228.0000kb|   8924.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000001.420|   88716.0000kb|    488.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.420|   88716.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.420|   88716.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2322
000001.420|   88716.0000kb|      0.0000kb added| ALWAYS| Display info: NVIDIA GeForce GTX 660M 2147483648 9.18.13.2762
000001.420|   88716.0000kb|      0.0000kb added| ALWAYS| Physical memory: 8589934592
000001.420|   88736.0000kb|     20.0000kb added| ALWAYS| {"messageType":"hardware_information","message_body":"Hardware Info","operating_system":"Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit","cpu":"GenuineIntel","cpu_processor":"Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz","cpu_identifier":"Intel64 Family 6 Model 58 Stepping 9","cpu_topology":4,"gpu":"NVIDIA GeForce GTX 660M","video_memory":"2147483648","driver_version":"9.18.13.2762","physical_memory":8589934592}
000001.420|   88736.0000kb|      0.0000kb added| ALWAYS| -----HARDWARE INFORMATION START-----
000001.420|   88736.0000kb|      0.0000kb added| ALWAYS| Operating System: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.420|   88736.0000kb|      0.0000kb added| ALWAYS| GPU Manufacturer: NVIDIA GeForce GTX 660M
000001.420|   88736.0000kb|      0.0000kb added| ALWAYS| GPU Memory: 2147483648
000001.420|   88736.0000kb|      0.0000kb added| ALWAYS| GPU Driver Version: 9.18.13.2762
