--- Log started at Wed Jan 16 11:27:12 2013

000000.001|  199324.0000kb| 199324.0000kb added| ALWAYS| Global Log Level set to WARN
000000.001|  199404.0000kb|     80.0000kb added| ALWAYS| Build Version: Version 1.0.0.152 (Dec 18 2012/04:46:37) [PUBLIC] <Releases/1_152_Vi>
000000.025|  202284.0000kb|   2880.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.025|  202328.0000kb|     44.0000kb added| ALWAYS| 
000000.025|  202328.0000kb|      0.0000kb added|  ERROR| Command line does not have correct number of parameters <0>
000000.025|  202328.0000kb|      0.0000kb added| ALWAYS| game::Shutdown
000000.025|  202328.0000kb|      0.0000kb added| ALWAYS| ClientFacade::Stop
000000.025|  202328.0000kb|      0.0000kb added| ALWAYS| Pre ::R3D::Perf::DinitPerfLists
000000.025|  202328.0000kb|      0.0000kb added| ALWAYS| Post ::R3D::Perf::DinitPerfLists
000000.025|  202328.0000kb|      0.0000kb added| ALWAYS| Exiting WinMain
