000000.000|   12648.0000kb|  12648.0000kb added| ALWAYS| Logging started at 2013-09-29T12:36:46.313
000000.002|   12668.0000kb|     20.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.003|   12892.0000kb|    224.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.0.247\deploy".
000000.003|   12892.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.003|   12892.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.247/solutionmanifest")
000000.003|   12908.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.0.247/configurationmanifest")
000000.004|   12908.0000kb|      0.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_us/releases/0.0.0.165/releasemanifest")
000000.004|   12972.0000kb|     64.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::Load: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.180/releasemanifest")
000000.289|   18548.0000kb|   5576.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.566|   53804.0000kb|  35256.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.47/deploy/preferences/
000000.900|   66936.0000kb|  13132.0000kb added| ALWAYS| Global logging level set to   WARN
000000.910|   67016.0000kb|     80.0000kb added| ALWAYS| Build Version: Version 3.11.0.317 (Sep 10 2013/19:31:53) [PUBLIC] <Releases/3.11> ChangeList: 342774
000001.024|   67840.0000kb|    824.0000kb added| ALWAYS| "8394" "LoLLauncher.exe" "C:/Riot Games/League of Legends/RADS/projects/lol_air_client/releases/0.0.1.47/deploy/LolClient.exe" "216.133.234.152 5134 hDJ9TKX/cFVljNzNkVm11w== <id_removed>"
000001.027|   67848.0000kb|      8.0000kb added| ALWAYS| Started System Init
000001.027|   67928.0000kb|     80.0000kb added| ALWAYS| Maestro Init
000001.043|   70864.0000kb|   2936.0000kb added| ALWAYS| Maestro completed init
000001.044|   70872.0000kb|      8.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000001.056|   71980.0000kb|   1108.0000kb added| ALWAYS| StartSession called
000001.056|   71980.0000kb|      0.0000kb added| ALWAYS| Started Init event arguments
000001.073|   72024.0000kb|     44.0000kb added| ALWAYS| Waiting until connection...
000001.904|   75580.0000kb|   3556.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
000001.904|   75580.0000kb|      0.0000kb added| ALWAYS| CPU: GenuineIntel, Intel(R) Core(TM) i7-3610QM CPU @ 2.30GHz, Intel64 Family 6 Model 58 Stepping 9, 2294 (0 core)
000001.904|   75580.0000kb|      0.0000kb added| ALWAYS| Measured processor speed: 2274
