000000.000|   11052.0000kb|  11052.0000kb added| ALWAYS| Logging started at 2014-05-16T22:58:14.580
000000.001|   11060.0000kb|      8.0000kb added| ALWAYS| Loading RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.002|   11452.0000kb|    392.0000kb added|   OKAY| Riot::RADS::Reader::RadsExportsMain::Initialize: RADS library initializing with specified working directory "C:\Riot Games\League of Legends\RADS\solutions\lol_game_client_sln\releases\0.0.1.39\deploy".
000000.002|   11540.0000kb|     88.0000kb added|   OKAY| Riot::RADS::Reader::RuntimeEnvironment::Create: Creating RADS runtime environment: RADS root directory = "C:/Riot Games/League of Legends/RADS"
000000.002|   11556.0000kb|     16.0000kb added|   OKAY| Riot::RADS::Reader::SolutionManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.39/solutionmanifest")
000000.003|   11584.0000kb|     28.0000kb added|   OKAY| Riot::RADS::Reader::ConfigurationManifest::Load: ("C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.39/configurationmanifest")
000000.003|   11588.0000kb|      4.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::LoadInternal: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client_en_us/releases/0.0.0.219/releasemanifest")
000000.003|   11660.0000kb|     72.0000kb added|   OKAY| Riot::RADS::Reader::ReleaseManifest::LoadInternal: ("C:/Riot Games/League of Legends/RADS/projects/lol_game_client/releases/0.0.0.231/releasemanifest")
000000.290|   17864.0000kb|   6204.0000kb added| ALWAYS| Loaded RADS dynamic library: C:\Riot Games\League of Legends\RADS\RiotRadsIO.dll
000000.292|   18456.0000kb|    592.0000kb added| ALWAYS| SharedConfigPath: C:\Riot Games\League of Legends\RADS\projects/lol_air_client/releases/0.0.1.88/deploy/preferences/
000000.312|   45552.0000kb|  27096.0000kb added|   OKAY| Unable to process data overlay file ./ToolsConfig.xml, defaulting to overlay now
000000.312|   45552.0000kb|      0.0000kb added| ALWAYS| Data overlay start folder initialized to DATA, Content/Src
000000.313|   46008.0000kb|    456.0000kb added| ALWAYS| Global logging level set to   WARN
000000.313|   46064.0000kb|     56.0000kb added| ALWAYS| Build Version: Version 4.7.0.298 (May  8 2014/17:44:23) [PUBLIC] <Releases/4.7> ChangeList: 558089
000000.343|   47404.0000kb|   1340.0000kb added| ALWAYS| Started System Init
000000.351|   48336.0000kb|    932.0000kb added| ALWAYS| Maestro Init
000000.367|   50068.0000kb|   1732.0000kb added| ALWAYS| Maestro completed init
000000.367|   50076.0000kb|      8.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "ClientZips.txt" because it's not in the manifest.
000000.367|   50080.0000kb|      4.0000kb added|  ERROR| Failed to open "ClientZips.txt"
000000.403|   53356.0000kb|   3276.0000kb added| ALWAYS| StartSession called
000000.403|   53360.0000kb|      4.0000kb added| ALWAYS| Started Init event arguments
000000.404|   53568.0000kb|    208.0000kb added| ALWAYS| Waiting until connection...
000000.586|   61960.0000kb|   8392.0000kb added| ALWAYS| InitRenderer() enter
000000.587|   62152.0000kb|    192.0000kb added| ALWAYS| r3dRenderLayer::Init(0x002805b8) enter
000000.608|   75852.0000kb|  13700.0000kb added| ALWAYS| r3dRenderLayer::Init() exit successfully
000000.731|   84680.0000kb|   8828.0000kb added| ALWAYS| Loaded locale en_US via fontconfig
000000.736|   81260.0000kb|  -3420.0000kb added|  ERROR| RadsOpenFile: RADS cannot open file "C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.39/deploy/Data/Menu/IMEConfig.xml" because it's not in the manifest.
000000.736|   81260.0000kb|      0.0000kb added|  ERROR| Missing file on r3dGFile open :C:/Riot Games/League of Legends/RADS/solutions/lol_game_client_sln/releases/0.0.1.39/deploy/Data/Menu/IMEConfig.xml
000000.761|   81744.0000kb|    484.0000kb added| ALWAYS| r3dRenderLayer::SetMode(XRes = 1366, YRes = 768, BPP = 32,  Flags=4) enter
000000.761|   81744.0000kb|      0.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Creating d3d device
000000.886|   92736.0000kb|  10992.0000kb added| ALWAYS| r3dRenderLayer::SetMode: Initialize shaders for current rendering path
000001.091|   95532.0000kb|   2796.0000kb added| ALWAYS| r3dRenderLayer::RecreateOwnedResources
000001.406|   97212.0000kb|   1680.0000kb added| ALWAYS| r3dRenderLayer::SetMode exit successfully
000001.518|   97752.0000kb|    540.0000kb added| ALWAYS| OS Version String: Microsoft Windows 7 Home Premium Edition Service Pack 1 (build 7601), 64-bit
